date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:53:14	42766/42766	---M--	200	added ('OK')	application/javascript	date:Wed,%2001%20Mar%202017%2008:43:12%20GMT	http://designarc.biz/demos/unilevor/theme/vendors/owl-carousel/owl.carousel.min.js	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/vendors/owl-carousel/owl.carousel.min.js	(from http://designarc.biz/demos/unilevor/theme/index.html)
22:53:15	13587/13587	---M--	200	added ('OK')	application/javascript	date:Sun,%2003%20Feb%202019%2001:42:18%20GMT	http://designarc.biz/demos/unilevor/theme/js/theme.js	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/js/theme.js	(from http://designarc.biz/demos/unilevor/theme/index.html)
22:53:15	20216/20216	---M--	200	added ('OK')	application/javascript	date:Wed,%2012%20Apr%202017%2020:38:26%20GMT	http://designarc.biz/demos/unilevor/theme/vendors/magnify-popup/jquery.magnific-popup.min.js	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/vendors/magnify-popup/jquery.magnific-popup.min.js	(from http://designarc.biz/demos/unilevor/theme/index.html)
22:53:20	99969/99969	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Feb%202020%2003:53:15%20GMT	http://designarc.biz/demos/unilevor/theme/vendors/flaticon/Flaticon.eot	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/vendors/flaticon/Flaticon.eot	(from http://designarc.biz/demos/unilevor/theme/vendors/flaticon/flaticon.css)
22:53:24	99969/99969	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Feb%202020%2003:53:21%20GMT	http://designarc.biz/demos/unilevor/theme/vendors/flaticon/Flaticon.eot?	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/vendors/flaticon/Flaticond41d.eot	(from http://designarc.biz/demos/unilevor/theme/vendors/flaticon/flaticon.css)
22:53:24	5412/5412	---M--	200	added ('OK')	application/x-font-woff	date:Wed,%2011%20Jul%202018%2002:06:20%20GMT	http://designarc.biz/demos/unilevor/theme/vendors/flaticon/Flaticon.woff	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/vendors/flaticon/Flaticon.woff	(from http://designarc.biz/demos/unilevor/theme/vendors/flaticon/flaticon.css)
22:53:25	8112/8112	---M--	200	added ('OK')	application/x-font-ttf	date:Wed,%2011%20Jul%202018%2002:06:22%20GMT	http://designarc.biz/demos/unilevor/theme/vendors/flaticon/Flaticon.ttf	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/vendors/flaticon/Flaticon.ttf	(from http://designarc.biz/demos/unilevor/theme/vendors/flaticon/flaticon.css)
22:53:28	99969/99969	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Feb%202020%2003:53:25%20GMT	http://designarc.biz/demos/unilevor/theme/vendors/flaticon/Flaticon.svg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/vendors/flaticon/Flaticon.svg	(from http://designarc.biz/demos/unilevor/theme/vendors/flaticon/flaticon.css)
22:53:31	77160/77160	---M--	200	added ('OK')	text/html	date:Mon,%2002%20Oct%202017%2003:49:40%20GMT	http://designarc.biz/demos/unilevor/theme/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/fonts/fontawesome-webfont3e6e.html	(from http://designarc.biz/demos/unilevor/theme/css/font-awesome.min.css)
22:53:48	98024/98024	---M--	200	added ('OK')	application/x-font-woff	date:Mon,%2002%20Oct%202017%2003:49:40%20GMT	http://designarc.biz/demos/unilevor/theme/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/fonts/fontawesome-webfont3e6e.woff	(from http://designarc.biz/demos/unilevor/theme/css/font-awesome.min.css)
22:53:51	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2002%20Oct%202017%2003:49:40%20GMT	http://designarc.biz/demos/unilevor/theme/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/fonts/fontawesome-webfont3e6e.svg	(from http://designarc.biz/demos/unilevor/theme/css/font-awesome.min.css)
22:53:54	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2002%20Oct%202017%2003:49:40%20GMT	http://designarc.biz/demos/unilevor/theme/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/fonts/fontawesome-webfont3e6e.eot	(from http://designarc.biz/demos/unilevor/theme/css/font-awesome.min.css)
22:53:54	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2018%20Mar%202016%2001:03:52%20GMT	http://designarc.biz/demos/unilevor/theme/vendors/revolution/fonts/revicons/revicons.eot?5510888	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/vendors/revolution/fonts/revicons/revicons90c6.eot	(from http://designarc.biz/demos/unilevor/theme/vendors/revolution/css/settings.css)
22:53:55	7536/7536	---M--	200	added ('OK')	application/x-font-woff	date:Fri,%2018%20Mar%202016%2001:03:52%20GMT	http://designarc.biz/demos/unilevor/theme/vendors/revolution/fonts/revicons/revicons.woff?5510888	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/vendors/revolution/fonts/revicons/revicons90c6.woff	(from http://designarc.biz/demos/unilevor/theme/vendors/revolution/css/settings.css)
22:53:56	13691/13691	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2018%20Mar%202016%2001:03:52%20GMT	http://designarc.biz/demos/unilevor/theme/vendors/revolution/fonts/revicons/revicons.svg?5510888	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/vendors/revolution/fonts/revicons/revicons90c6.svg	(from http://designarc.biz/demos/unilevor/theme/vendors/revolution/css/settings.css)
22:53:56	326/326	---M--	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202014%2000:41:32%20GMT	http://designarc.biz/demos/unilevor/theme/vendors/revolution/css/openhand.cur	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/vendors/revolution/css/openhand.html	(from http://designarc.biz/demos/unilevor/theme/vendors/revolution/css/settings.css)
22:53:57	11968/11968	---M--	200	added ('OK')	application/x-font-ttf	date:Fri,%2018%20Mar%202016%2001:03:52%20GMT	http://designarc.biz/demos/unilevor/theme/vendors/revolution/fonts/revicons/revicons.ttf?5510888	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/vendors/revolution/fonts/revicons/revicons90c6.ttf	(from http://designarc.biz/demos/unilevor/theme/vendors/revolution/css/settings.css)
22:53:57	326/326	---M--	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202014%2000:41:22%20GMT	http://designarc.biz/demos/unilevor/theme/vendors/revolution/css/closedhand.cur	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/vendors/revolution/css/closedhand.html	(from http://designarc.biz/demos/unilevor/theme/vendors/revolution/css/settings.css)
22:53:57	933/933	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Jan%202015%2020:50:50%20GMT	http://designarc.biz/demos/unilevor/theme/vendors/revolution/assets/gridtile.png	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/vendors/revolution/assets/gridtile.png	(from http://designarc.biz/demos/unilevor/theme/vendors/revolution/css/settings.css)
22:53:57	931/931	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Jan%202015%2020:50:50%20GMT	http://designarc.biz/demos/unilevor/theme/vendors/revolution/assets/gridtile_white.png	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/vendors/revolution/assets/gridtile_white.png	(from http://designarc.biz/demos/unilevor/theme/vendors/revolution/css/settings.css)
22:53:58	938/938	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Jan%202015%2020:50:50%20GMT	http://designarc.biz/demos/unilevor/theme/vendors/revolution/assets/gridtile_3x3.png	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/vendors/revolution/assets/gridtile_3x3.png	(from http://designarc.biz/demos/unilevor/theme/vendors/revolution/css/settings.css)
22:53:58	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2002%20Oct%202017%2003:49:40%20GMT	http://designarc.biz/demos/unilevor/theme/fonts/fontawesome-webfont.eot?	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/fonts/fontawesome-webfontd41d.eot	(from http://designarc.biz/demos/unilevor/theme/css/font-awesome.min.css)
22:53:58	935/935	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Jan%202015%2020:50:50%20GMT	http://designarc.biz/demos/unilevor/theme/vendors/revolution/assets/gridtile_3x3_white.png	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/vendors/revolution/assets/gridtile_3x3_white.png	(from http://designarc.biz/demos/unilevor/theme/vendors/revolution/css/settings.css)
22:53:58	184/184	---M--	200	added ('OK')	image/png	date:Mon,%2012%20Jan%202015%2020:50:50%20GMT	http://designarc.biz/demos/unilevor/theme/vendors/revolution/assets/coloredbg.png	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/vendors/revolution/assets/coloredbg.png	(from http://designarc.biz/demos/unilevor/theme/vendors/revolution/css/settings.css)
22:53:58	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2002%20Oct%202017%2003:49:40%20GMT	http://designarc.biz/demos/unilevor/theme/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/fonts/fontawesome-webfont3e6e.ttf	(from http://designarc.biz/demos/unilevor/theme/css/font-awesome.min.css)
22:53:59	2545/2545	---M--	200	added ('OK')	image/gif	date:Mon,%2012%20Jan%202015%2020:50:50%20GMT	http://designarc.biz/demos/unilevor/theme/vendors/revolution/assets/loader.gif	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/vendors/revolution/assets/loader.gif	(from http://designarc.biz/demos/unilevor/theme/vendors/revolution/css/settings.css)
22:54:04	99979/99979	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2004%20Feb%202020%2003:53:59%20GMT	http://designarc.biz/demos/unilevor/theme/vendors/owl-carousel/owl.video.play.png	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/vendors/owl-carousel/owl.video.play.png	(from http://designarc.biz/demos/unilevor/theme/vendors/owl-carousel/owl.carousel.min.css)
22:54:16	120754/120754	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:08:36%20GMT	http://designarc.biz/demos/unilevor/theme/img/about_us_banner.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about_us_banner.jpg	(from http://designarc.biz/demos/unilevor/theme/css/style.css)
22:54:17	95343/95343	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:08:36%20GMT	http://designarc.biz/demos/unilevor/theme/img/video-bg.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/video-bg.jpg	(from http://designarc.biz/demos/unilevor/theme/css/style.css)
22:54:27	36090/36090	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:08:36%20GMT	http://designarc.biz/demos/unilevor/theme/img/request-bg.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/request-bg.jpg	(from http://designarc.biz/demos/unilevor/theme/css/style.css)
22:54:28	254511/254511	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2005:58:28%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/consutation_bg.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/consutation_bg.jpg	(from http://designarc.biz/demos/unilevor/theme/css/style.css)
22:54:28	2627/2627	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Jan%202019%2001:52:42%20GMT	http://designarc.biz/demos/unilevor/theme/img/logo-blue.png	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/logo-blue.png	(from http://designarc.biz/demos/unilevor/theme/index2.html)
22:54:38	104394/104394	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:08:36%20GMT	http://designarc.biz/demos/unilevor/theme/img/404-page.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/404-page.jpg	(from http://designarc.biz/demos/unilevor/theme/css/style.css)
22:54:38	60768/60768	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:04:34%20GMT	http://designarc.biz/demos/unilevor/theme/img/home-slider/slider-5.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/home-slider/slider-5.jpg	(from http://designarc.biz/demos/unilevor/theme/index2.html)
22:54:39	73211/73211	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:04:34%20GMT	http://designarc.biz/demos/unilevor/theme/img/home-slider/slider-4.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/home-slider/slider-4.jpg	(from http://designarc.biz/demos/unilevor/theme/index2.html)
22:54:40	119123/119123	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:08:36%20GMT	http://designarc.biz/demos/unilevor/theme/img/comming_soon_bg.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/comming_soon_bg.jpg	(from http://designarc.biz/demos/unilevor/theme/css/style.css)
22:54:44	28959/28959	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:08:36%20GMT	http://designarc.biz/demos/unilevor/theme/img/about_us2.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about_us2.jpg	(from http://designarc.biz/demos/unilevor/theme/index2.html)
22:54:45	25910/25910	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:08:36%20GMT	http://designarc.biz/demos/unilevor/theme/img/advisor_4.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/advisor_4.jpg	(from http://designarc.biz/demos/unilevor/theme/index2.html)
22:54:45	38398/38398	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:08:36%20GMT	http://designarc.biz/demos/unilevor/theme/img/about_us1.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about_us1.jpg	(from http://designarc.biz/demos/unilevor/theme/index2.html)
22:54:52	37371/37371	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:02:00%20GMT	http://designarc.biz/demos/unilevor/theme/img/blog/lp-02.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/blog/lp-02.jpg	(from http://designarc.biz/demos/unilevor/theme/index2.html)
22:54:52	90466/90466	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:04:36%20GMT	http://designarc.biz/demos/unilevor/theme/img/home-slider/slider-6.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/home-slider/slider-6.jpg	(from http://designarc.biz/demos/unilevor/theme/index2.html)
22:54:52	39235/39235	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:02:00%20GMT	http://designarc.biz/demos/unilevor/theme/img/blog/lp-03.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/blog/lp-03.jpg	(from http://designarc.biz/demos/unilevor/theme/index2.html)
22:54:52	52616/52616	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:02:00%20GMT	http://designarc.biz/demos/unilevor/theme/img/blog/lp-01.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/blog/lp-01.jpg	(from http://designarc.biz/demos/unilevor/theme/index2.html)
22:54:56	38618/38618	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:02:00%20GMT	http://designarc.biz/demos/unilevor/theme/img/blog/lp-04.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/blog/lp-04.jpg	(from http://designarc.biz/demos/unilevor/theme/index2.html)
22:54:57	21068/21068	---M--	200	added ('OK')	application/javascript	date:Sun,%2008%20Feb%202015%2006:40:02%20GMT	http://designarc.biz/demos/unilevor/theme/js/jquery.validate.min.js	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/js/jquery.validate.min.js	(from http://designarc.biz/demos/unilevor/theme/index2.html)
22:54:57	2971/2971	---M--	200	added ('OK')	application/javascript	date:Thu,%2012%20Jul%202018%2003:49:46%20GMT	http://designarc.biz/demos/unilevor/theme/js/contact.js	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/js/contact.js	(from http://designarc.biz/demos/unilevor/theme/index2.html)
22:54:59	40073/40073	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20May%202018%2005:54:52%20GMT	http://designarc.biz/demos/unilevor/theme/js/jquery.form.js	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/js/jquery.form.js	(from http://designarc.biz/demos/unilevor/theme/index2.html)
22:55:06	89358/89358	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:08:36%20GMT	http://designarc.biz/demos/unilevor/theme/img/general_img.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/general_img.jpg	(from http://designarc.biz/demos/unilevor/theme/index2.html)
22:55:08	7073/7073	---M--	200	added ('OK')	image/jpeg	date:Tue,%2012%20Jun%202018%2023:50:22%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/signature.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/signature.jpg	(from http://designarc.biz/demos/unilevor/theme/index3.html)
22:55:14	110547/110547	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:04:36%20GMT	http://designarc.biz/demos/unilevor/theme/img/home-slider/slider-7.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/home-slider/slider-7.jpg	(from http://designarc.biz/demos/unilevor/theme/index3.html)
22:55:15	110831/110831	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:04:36%20GMT	http://designarc.biz/demos/unilevor/theme/img/home-slider/slider-8.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/home-slider/slider-8.jpg	(from http://designarc.biz/demos/unilevor/theme/index3.html)
22:55:17	115215/115215	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:04:36%20GMT	http://designarc.biz/demos/unilevor/theme/img/home-slider/slider-9.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/home-slider/slider-9.jpg	(from http://designarc.biz/demos/unilevor/theme/index3.html)
22:55:22	38485/38485	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2005:58:26%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/cases_02.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/cases_02.jpg	(from http://designarc.biz/demos/unilevor/theme/index3.html)
22:55:24	57678/57678	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2005:58:26%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/cases_01.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/cases_01.jpg	(from http://designarc.biz/demos/unilevor/theme/index3.html)
22:55:24	102640/102640	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jul%202018%2005:58:28%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/manager_man.png	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/manager_man.png	(from http://designarc.biz/demos/unilevor/theme/index3.html)
22:55:24	42554/42554	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2005:58:26%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/cases_03.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/cases_03.jpg	(from http://designarc.biz/demos/unilevor/theme/index3.html)
22:55:26	115261/115261	---M--	200	added ('OK')	text/css	date:Wed,%2018%20May%202016%2017:40:00%20GMT	http://designarc.biz/demos/unilevor/theme/vendors/stroke-icon/style.css	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/vendors/stroke-icon/style.css	(from http://designarc.biz/demos/unilevor/theme/index4.html)
22:55:27	26966/26966	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2005:58:26%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/cases_04.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/cases_04.jpg	(from http://designarc.biz/demos/unilevor/theme/index3.html)
22:55:27	2656/2656	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Jan%202019%2001:44:52%20GMT	http://designarc.biz/demos/unilevor/theme/img/logo-black.png	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/logo-black.png	(from http://designarc.biz/demos/unilevor/theme/index4.html)
22:55:35	41018/41018	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2005:58:44%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/video.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/video.jpg	(from http://designarc.biz/demos/unilevor/theme/index4.html)
22:55:36	2457/2457	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Jun%202018%2004:03:32%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/video_icon.png	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/video_icon.png	(from http://designarc.biz/demos/unilevor/theme/index4.html)
22:55:40	115764/115764	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:04:36%20GMT	http://designarc.biz/demos/unilevor/theme/img/home-slider/slider-15.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/home-slider/slider-15.jpg	(from http://designarc.biz/demos/unilevor/theme/index4.html)
22:55:43	102323/102323	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:04:36%20GMT	http://designarc.biz/demos/unilevor/theme/img/home-slider/slider-16.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/home-slider/slider-16.jpg	(from http://designarc.biz/demos/unilevor/theme/index4.html)
22:55:45	50534/50534	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2005:58:28%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/do_1.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/do_1.jpg	(from http://designarc.biz/demos/unilevor/theme/index4.html)
22:55:48	49152/49152	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2005:58:28%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/do_2.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/do_2.jpg	(from http://designarc.biz/demos/unilevor/theme/index4.html)
22:55:50	42843/42843	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2005:58:28%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/do_3.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/do_3.jpg	(from http://designarc.biz/demos/unilevor/theme/index4.html)
22:55:53	45851/45851	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2005:58:28%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/do_4.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/do_4.jpg	(from http://designarc.biz/demos/unilevor/theme/index4.html)
22:55:54	168126/168126	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2006:04:36%20GMT	http://designarc.biz/demos/unilevor/theme/img/home-slider/slider-17.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/home-slider/slider-17.jpg	(from http://designarc.biz/demos/unilevor/theme/index4.html)
22:55:54	5355/5355	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Jul%202018%2005:35:58%20GMT	http://designarc.biz/demos/unilevor/theme/img/location.png	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/location.png	(from http://designarc.biz/demos/unilevor/theme/index4.html)
22:55:55	5825/5825	---M--	200	added ('OK')	application/javascript	date:Mon,%2009%20May%202016%2001:32:24%20GMT	http://designarc.biz/demos/unilevor/theme/vendors/jqery-nice-selector/js/jquery.nice-select.js	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/vendors/jqery-nice-selector/js/jquery.nice-select.js	(from http://designarc.biz/demos/unilevor/theme/index4.html)
22:55:57	54317/54317	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2005:58:28%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/do_5.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/do_5.jpg	(from http://designarc.biz/demos/unilevor/theme/index4.html)
22:55:57	9406/9406	---M--	200	added ('OK')	application/javascript	date:Thu,%2012%20Jul%202018%2004:11:32%20GMT	http://designarc.biz/demos/unilevor/theme/js/map-active.js	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/js/map-active.js	(from http://designarc.biz/demos/unilevor/theme/index4.html)
22:55:58	2699/2699	---M--	200	added ('OK')	image/png	date:Thu,%2031%20Jan%202019%2001:51:46%20GMT	http://designarc.biz/demos/unilevor/theme/img/logo-blue2.png	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/logo-blue2.png	(from http://designarc.biz/demos/unilevor/theme/index5.html)
22:55:59	31795/31795	---M--	200	added ('OK')	application/javascript	date:Thu,%2012%20Jul%202018%2004:02:00%20GMT	http://designarc.biz/demos/unilevor/theme/js/gmaps.min.js	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/js/gmaps.min.js	(from http://designarc.biz/demos/unilevor/theme/index4.html)
22:56:00	63970/63970	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2005:58:28%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/do_6.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/do_6.jpg	(from http://designarc.biz/demos/unilevor/theme/index4.html)
22:56:07	40531/40531	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jul%202018%2005:58:44%20GMT	http://designarc.biz/demos/unilevor/theme/img/about/offer-2.jpg	C:/Mis%20lugares%20Web/investidata3/designarc.biz/demos/unilevor/theme/img/about/offer-2.jpg	(from http://designarc.biz/demos/unilevor/theme/index5.html)
